"EF1","BOGENART","FALLNR","LEISTUNGSGRUPPE","PERSONENGRUPPE","TAETIGKEITSSCHLUESSEL1","TAETIGKEITSSCHLUESSEL2","TAETIGKEITSSCHLUESSEL3","TAETIGKEITSSCHLUESSEL4","TAETIGKEITSSCHLUESSEL5","EF3U1","EF3U2","EF4","EF5","EF6","EF7","EF8","EF9","EF10","EF11","EF12U1","EF12U2","EF14U1","EF14U2","EF15","EF16U1","EF16U2","EF17","EF18","EF19","EF20","EF21","EF22","EF23","EF24","EF25","EF26","EF27","EF28","EF29","EF33","EF34","EF35","EF36","EF37","EF38","EF39","EF40","EF41","EF42","EF43","EF44","EF45","EF46","EF47","EF48","EF49","EF50","EF52","EF53","EF55","EF57","EF58","EF59U1","EF59U3","YEAR","KEYE","B21","B23","B24","B27","B28","B29","B412","B423","B43","B52","KEYL","EF21H","MONTHS_OF_SERVICE"
19606,1,30080,5,446,62467,6,7,1,1,2,1,23099,493,"aaaa",2,1,2,1,1946,3,2012,4,2018,19553,0,4,1,35,348,16,357977,2035,5091,163147,3288,307,7642714,4001677,3,2,637856,6964,6,52,135,"aaaaaaaa",35,17,614,4,77381,566183,1,3701632,1694.57995605469,11,49.3499984741211,43.25,1,310487,1,3,1,3,2018,"aaaaaa","a",446,"a","aa","a","aaa",100000000,141573,2077.580078125,1333.7900390625,65245,1028.66954022989,6
42234,1,40563,3,380,70017,2,5,2,1,4231,6,85697,105,"aa",4,1,4,2,2001,7,1999,4,2018,48068,6,2,2,0,303,79,361685,3022,403,125355,979,288,423293,2164425,70,1,198756,22532,7,26,1141,"aaaaaaaa",36,49,579,7,67346,2677524,0,549370,1240.57995605469,3,43.3499984741211,74.25,24,221492,3,1,2,4,2018,"aaaaaa","a",23,"a","aa","a","aaa",100000000,139354,666.580017089844,660.789978027344,9140,1193.6798679868,19
59428,1,19927,5,754,24613,8,5,1,1,672,1,23995,716,"aaaaaaaaa",3,1,3,2,1931,12,1986,4,2018,57975,1,3,1,63,346,190,250315,2405,4280,44965,2390,63,5204157,4082555,67,1,545099,15564,4,38,855,"aaaaaaaa",6,42,159,7,86229,4077693,1,1034862,692.580017089844,55,16.3500003814697,7.25,25,242109,2,2,1,4,2018,"aaaaaa","a",296,"a","aa","a","aaa",100000000,72871,1796.57995605469,577.789978027344,63206,723.453757225433,32
1855,1,40938,4,727,24449,3,7,2,1,2402,8,17432,233,"",3,1,2,2,1964,9,2000,4,2018,67697,8,7,4,12,211,14,274627,3814,284,46159,1475,214,583165,385215,41,1,643781,56790,4,50,553,"aaaaaaaa",23,82,151,4,11009,2680342,0,3454020,341.579986572266,46,21.3500003814697,78.25,8,181370,3,2,1,2,2018,"aaaaaa","a",517,"a","aa","a","aaa",100000000,48543,1280.57995605469,819.789978027344,53778,1301.54976303318,18
25990,1,23346,1,654,94227,6,8,1,3,1629,6,88524,234,"aaaaaa",4,1,2,1,1935,7,2003,4,2018,69237,4,6,2,14,168,81,94858,117,4734,176552,3560,136,6061917,1417755,73,2,573723,30758,7,26,415,"aaaaaaaa",29,55,443,6,24483,5293359,0,414824,1473.57995605469,1,42.3499984741211,37.25,24,65578,1,2,4,1,2018,"aaaaaa","a",40,"a","aa","a","aaa",100000000,63711,1200.57995605469,275.790008544922,30191,564.630952380952,15
7467,1,18672,1,624,42414,1,3,2,1,1692,3,8032,693,"",2,1,5,1,1961,8,2012,4,2018,84282,5,5,3,49,319,19,281708,34,3019,45222,994,107,180934,611708,59,2,210581,30728,4,36,1141,"aaaaaaaa",46,53,294,4,161404,3123522,1,760372,1725.57995605469,24,12.3500003814697,51.25,16,263043,2,3,1,3,2018,"aaaaaa","a",225,"a","aa","a","aaa",100000000,79187,1476.57995605469,1302.7900390625,12721,883.097178683386,6
62762,1,16662,2,269,64252,2,5,2,4,969,9,31041,635,"aa",1,1,1,1,1999,9,1973,4,2018,51353,8,4,4,53,67,192,1017,6836,6467,126295,1934,48,1481420,4180999,69,1,965746,36113,4,32,363,"aaaaaaaa",58,24,818,5,205922,6716861,1,4226039,974.580017089844,2,23.3500003814697,34.25,3,6544,1,1,4,3,2018,"aaaaaa","a",489,"a","aa","a","aaa",100000000,16424,1837.57995605469,705.789978027344,20403,15.1791044776119,45
25320,1,588,3,779,57673,4,2,2,2,429,7,87389,120,"",3,1,3,2,2002,12,1997,4,2018,32383,8,6,4,2,253,63,243047,3072,934,86593,2899,288,1040082,4605262,23,1,359842,32542,6,52,907,"aaaaaaaa",30,32,837,8,92322,359373,0,2627601,2082.580078125,25,26.3500003814697,34.25,8,158397,1,2,2,3,2018,"aaaaaa","a",861,"a","aa","a","aaa",100000000,56843,1480.57995605469,965.789978027344,35710,960.660079051383,21
55908,1,7640,5,372,29791,6,7,1,2,2266,1,64748,829,"",4,1,1,1,2004,2,1979,4,2018,86972,0,6,1,33,247,147,313307,590,1693,97305,1207,106,7352847,2535310,53,2,993594,6369,5,28,926,"aaaaaaaa",45,84,284,8,128187,1626955,0,2013079,562.580017089844,86,44.3499984741211,92.25,23,50385,3,2,1,3,2018,"aaaaaa","a",219,"a","aa","a","aaa",100000000,147217,208.580001831055,643.789978027344,45955,1268.44939271255,39
58901,1,23309,3,569,29381,7,5,2,1,2481,9,41667,22,"a",5,1,2,1,1928,6,2010,4,2018,17474,0,1,1,15,204,44,142980,8212,435,56913,954,138,1341014,5128290,79,1,85339,6755,6,59,478,"aaaaaaaa",44,51,242,3,205658,3520179,0,2279040,1273.57995605469,13,30.3500003814697,2.25,35,41870,1,3,1,3,2018,"aaaaaa","a",551,"a","aa","a","aaa",100000000,1965,690.580017089844,655.789978027344,27828,700.882352941176,8
33437,1,10788,4,501,9400,4,9,1,1,1184,6,68446,705,"aa",2,1,5,1,1992,9,1973,4,2018,64790,8,6,1,4,26,179,279266,862,864,48901,565,133,7601655,1337919,67,2,425489,17264,7,39,353,"aaaaaaaa",30,72,467,4,116152,598278,1,2048322,728.580017089844,40,31.3500003814697,19.25,26,183400,2,1,3,6,2018,"aaaaaa","a",741,"a","aa","a","aaa",100000000,144547,1805.57995605469,967.789978027344,36165,10741,45
40787,1,40392,2,746,83978,2,3,2,3,2417,1,72954,413,"",3,1,1,1,1964,1,1989,4,2018,91076,8,5,5,22,212,178,219038,7175,8073,89765,1318,164,2454786,5337217,58,2,398054,4458,4,39,1028,"aaaaaaaa",16,28,925,4,3589,2316964,1,5108887,534.580017089844,61,21.3500003814697,89.25,15,249099,3,1,2,1,2018,"aaaaaa","a",763,"a","aa","a","aaa",100000000,58829,568.580017089844,784.789978027344,14352,1033.19811320755,29
52763,1,17260,3,755,50579,2,8,2,3,2408,5,19100,592,"",4,1,1,2,1978,8,1959,4,2018,28807,6,7,2,3,60,187,236799,2368,7611,20673,3612,311,6617724,4408560,63,1,15861,56489,5,38,42,"aaaaaaaa",63,32,502,3,26036,4123961,1,699931,1247.57995605469,73,31.3500003814697,19.25,28,239107,3,3,2,4,2018,"aaaaaa","a",37,"a","aa","a","aaa",100000000,75791,1279.57995605469,805.789978027344,33470,3946.65,59
34188,1,42865,1,255,73122,9,4,2,2,1987,6,40710,663,"",1,1,1,2,1982,8,1973,4,2018,1675,0,2,1,29,272,170,89303,7328,4513,119557,2832,112,271059,4871371,93,2,494659,47558,5,55,828,"aaaaaaaa",39,35,311,8,107915,1253010,0,4238043,708.580017089844,57,10.3500003814697,46.25,23,149690,2,3,2,4,2018,"aaaaaa","a",150,"a","aa","a","aaa",100000000,175542,615.580017089844,1308.7900390625,45923,328.319852941176,45
43841,1,28499,3,599,68440,3,4,1,1,2243,6,67653,307,"aaa",2,1,1,2,1978,2,1989,4,2018,24060,6,5,4,59,249,52,215316,488,5371,5460,3141,30,1975088,2527249,92,2,758935,29214,4,41,278,"aaaaaaaa",61,60,115,8,116098,3901209,0,1271930,1684.57995605469,15,50.3499984741211,10.25,11,279966,1,3,3,3,2018,"aaaaaa","a",849,"a","aa","a","aaa",100000000,128617,1418.57995605469,1150.7900390625,23952,864.722891566265,29
66450,1,33128,3,649,10620,6,3,1,2,1085,4,17280,157,"aa",4,1,1,1,1992,2,1998,4,2018,29324,5,7,2,19,321,158,181769,7997,3629,91219,3721,356,2157434,504401,48,1,809713,29079,6,35,937,"aaaaaaaa",46,44,927,6,161722,7613111,1,4076151,1914.57995605469,53,40.3499984741211,72.25,11,53164,2,2,4,2,2018,"aaaaaa","a",206,"a","aa","a","aaa",100000000,74981,790.580017089844,163.789993286133,30752,566.258566978193,20
7109,1,3227,5,592,49843,6,9,2,1,2839,1,53668,336,"",5,1,4,1,1994,10,1968,4,2018,31246,7,5,2,35,322,31,163416,3868,3491,175847,1583,48,6432511,737465,3,1,673855,36796,4,50,531,"aaaaaaaa",54,80,112,2,134115,5381278,1,5009095,1819.57995605469,11,23.3500003814697,56.25,30,273512,3,1,1,2,2018,"aaaaaa","a",794,"a","aa","a","aaa",100000000,122805,1759.57995605469,1065.7900390625,70869,507.503105590062,50
46240,1,3769,1,205,51131,1,9,2,1,4199,4,65532,280,"aaaaaaaaaa",5,1,1,1,1984,8,1962,4,2018,49862,0,7,4,49,55,5,169504,5856,136,20646,3190,124,4570533,1925432,69,1,657575,2196,5,39,699,"aaaaaaaa",50,90,589,7,95395,2564967,0,1152809,1492.57995605469,87,32.3499984741211,86.25,21,15784,1,2,1,3,2018,"aaaaaa","a",109,"a","aa","a","aaa",100000000,76747,646.580017089844,1294.7900390625,14428,3081.89090909091,56
21332,1,23563,1,227,52781,3,3,2,3,493,1,61061,858,"a",4,1,2,1,1994,1,1989,4,2018,37060,6,1,1,18,140,191,55362,7257,7231,22974,4077,46,7345328,5147421,13,2,169312,10992,4,47,606,"aaaaaaaa",42,61,479,1,24353,4326511,0,4327487,2144.580078125,52,44.3499984741211,13.25,28,162151,1,2,4,2,2018,"aaaaaa","a",265,"a","aa","a","aaa",100000000,145332,152.580001831055,1039.7900390625,706,395.442857142857,29
11516,1,25489,2,782,51507,9,4,2,1,2044,5,50398,803,"",5,1,5,2,1928,10,1987,4,2018,33863,7,4,1,20,172,102,130986,8028,173,126437,2198,258,5743200,1672683,23,2,139339,34024,4,40,717,"aaaaaaaa",17,88,848,8,138970,4498117,0,1327032,461.579986572266,69,37.3499984741211,84.25,38,74351,3,2,2,4,2018,"aaaaaa","a",749,"a","aa","a","aaa",100000000,49095,1660.57995605469,60.7900009155273,41708,761.546511627907,31
24045,1,40209,2,598,63530,2,1,1,2,3315,7,21135,410,"aa",1,1,1,1,2003,8,1982,4,2018,40815,2,5,3,68,351,2,77501,6543,7138,178752,1103,54,2433937,3491800,99,2,100703,31617,4,32,70,"aaaaaaaa",50,63,747,4,171392,4538387,1,4443328,987.580017089844,13,8.35000038146973,20.25,15,278643,1,3,2,1,2018,"aaaaaa","a",189,"a","aa","a","aaa",100000000,36672,1702.57995605469,969.789978027344,32624,220.80056980057,36
21041,1,17365,3,762,86626,5,8,2,4,2652,6,76577,201,"",2,1,1,1,1936,5,1968,4,2018,74158,5,1,5,19,16,51,301344,6307,3244,100533,1373,70,6608453,1019162,39,2,606679,43857,5,29,422,"aaaaaaaa",43,47,403,7,69261,258220,0,5250342,897.580017089844,15,28.3500003814697,91.25,38,146458,2,2,3,3,2018,"aaaaaa","a",801,"a","aa","a","aaa",100000000,70309,2054.580078125,551.789978027344,70194,18834,50
29296,1,40600,2,211,12713,1,6,1,1,2963,2,70841,90,"aa",1,1,4,2,2002,11,2008,4,2018,89784,5,2,2,43,17,121,206450,3040,5569,146077,3620,44,5050211,2813157,73,2,518994,24058,6,28,238,"aaaaaaaa",6,40,388,4,176511,1012034,1,4172923,181.580001831055,93,30.3500003814697,19.25,40,62330,1,3,3,5,2018,"aaaaaa","a",681,"a","aa","a","aaa",100000000,90000,1997.57995605469,651.789978027344,60645,12144.1176470588,10
69030,1,26419,3,393,78074,7,7,2,2,834,1,83386,209,"aa",4,1,3,2,1957,12,2013,4,2018,53115,2,3,4,62,208,182,36586,7060,7968,174815,515,121,3698456,1078307,88,2,356384,61710,7,28,1270,"aaaaaaaa",44,73,751,1,7242,1620051,0,5302623,26.5799999237061,49,40.3499984741211,95.25,16,70528,2,2,2,3,2018,"aaaaaa","a",455,"a","aa","a","aaa",100000000,43934,862.580017089844,1228.7900390625,29935,175.894230769231,5
21,1,19903,2,284,18306,6,1,2,4,630,1,24974,65,"aaa",4,1,4,1,2004,7,2002,4,2018,80902,8,6,5,14,329,17,351416,3690,656,106246,891,177,1151759,3114402,31,1,252921,31902,5,46,439,"aaaaaaaa",23,62,706,4,9864,5204460,0,2649091,1851.57995605469,56,8.35000038146973,62.25,18,185048,3,2,3,3,2018,"aaaaaa","a",190,"a","aa","a","aaa",100000000,74933,428.579986572266,639.789978027344,27897,1068.13373860182,16
18223,1,5531,1,606,52499,6,2,2,1,1196,2,17959,546,"aaa",5,1,1,1,1985,8,1964,4,2018,27425,4,1,2,27,300,179,394071,8234,2210,43411,3397,298,4694684,436695,66,1,241020,2250,5,38,475,"aaaaaaaa",0,52,418,2,185108,6640270,0,687066,1347.57995605469,36,44.3499984741211,32.25,21,191551,2,2,1,5,2018,"aaaaaa","a",519,"a","aa","a","aaa",100000000,168048,852.580017089844,1245.7900390625,31320,1313.57,54
22663,1,20305,2,407,85773,9,6,1,2,748,4,25005,81,"aa",1,1,4,2,2002,7,1971,4,2018,91938,5,3,3,77,37,21,315263,6246,5111,167003,2687,167,175493,1938226,95,1,334754,30191,4,54,666,"aaaaaaaa",23,76,43,2,201246,3453350,1,4500010,1543.57995605469,27,31.3500003814697,28.25,14,135444,3,1,1,2,2018,"aaaaaa","a",369,"a","aa","a","aaa",100000000,32991,1913.57995605469,57.7900009155273,39964,8520.62162162162,47
36809,1,21941,3,395,48407,1,2,1,4,3392,7,47356,838,"",3,1,1,1,1986,3,1977,4,2018,28386,7,1,3,6,341,139,374617,293,333,152163,3786,256,3876991,4829898,92,1,216394,46154,4,25,933,"aaaaaaaa",62,82,234,4,114150,3400385,1,1484965,283.579986572266,79,42.3499984741211,98.25,2,107115,3,2,4,4,2018,"aaaaaa","a",691,"a","aa","a","aaa",100000000,159066,1133.57995605469,894.789978027344,4299,1098.58357771261,41
50266,1,34284,4,183,25700,5,6,1,1,108,4,42243,186,"",1,1,5,2,1981,6,1990,4,2018,49435,4,3,4,69,256,148,98180,6361,7760,29772,2735,39,1858112,4868680,42,2,189052,4552,4,51,731,"aaaaaaaa",45,34,720,2,102910,5157825,1,3824267,909.580017089844,3,14.3500003814697,24.25,39,15208,3,2,3,6,2018,"aaaaaa","a",83,"a","aa","a","aaa",100000000,61362,25.5799999237061,992.789978027344,31521,383.515625,28
17366,1,18500,1,506,88050,3,8,1,1,1207,8,86257,868,"",5,1,1,2,1974,6,1956,4,2018,79116,1,3,2,47,26,136,235321,6910,2897,87625,1135,178,2051321,4917269,31,1,703557,148,4,33,692,"aaaaaaaa",22,48,878,4,54844,991807,1,1150711,1843.57995605469,23,7.34999990463257,48.25,10,195486,1,2,3,5,2018,"aaaaaa","a",903,"a","aa","a","aaa",100000000,9010,814.580017089844,257.790008544922,14200,9050.80769230769,62
35519,1,22518,4,551,63076,6,7,2,2,3823,6,28249,406,"",5,1,4,2,1983,12,1978,4,2018,91842,4,1,5,15,157,178,37162,1412,558,88962,683,280,2731338,2192198,91,1,347991,52876,6,34,1020,"aaaaaaaa",53,41,744,6,118382,3552150,0,654929,2299.580078125,40,47.3499984741211,88.25,35,303809,3,3,2,1,2018,"aaaaaa","a",441,"a","aa","a","aaa",100000000,154014,1295.57995605469,519.789978027344,560,236.700636942675,40
900,1,33263,4,129,85823,9,9,1,4,3016,4,46010,70,"",5,1,1,1,1973,12,2018,4,2018,73000,5,6,2,34,319,13,310401,7430,878,171181,2006,240,422846,4184275,17,2,216563,21216,6,35,797,"aaaaaaaa",56,68,569,8,176957,1447984,0,5161698,2276.580078125,55,6.34999990463257,52.25,27,222363,2,3,4,5,2018,"aaaaaa","a",873,"a","aa","a","aaa",100000000,74829,1258.57995605469,806.789978027344,43453,973.043887147335,0
45893,1,1542,3,168,30933,9,9,1,1,2372,5,95693,354,"aaa",5,1,3,1,1977,10,1976,4,2018,68540,0,5,5,36,166,146,373428,4083,6915,58385,1882,186,162945,632540,47,2,110515,31193,6,47,245,"aaaaaaaa",20,32,749,6,186591,3963273,0,4660026,1084.57995605469,55,36.3499984741211,54.25,4,308623,2,1,2,2,2018,"aaaaaa","a",274,"a","aa","a","aaa",100000000,96344,765.580017089844,1289.7900390625,10964,2249.56626506024,42
8041,1,30663,1,777,83649,3,3,2,3,61,2,71034,502,"",4,1,5,1,1948,3,1960,4,2018,91679,5,6,2,39,328,125,47390,2840,7398,154825,3922,101,6107811,192223,37,1,97982,9218,7,32,8,"aaaaaaaa",9,32,726,6,67721,5258255,0,2084378,1903.57995605469,47,45.3499984741211,44.25,15,100720,3,2,1,1,2018,"aaaaaa","a",303,"a","aa","a","aaa",100000000,182364,2031.57995605469,1071.7900390625,48205,144.481707317073,58
13473,1,29839,2,104,64770,9,3,2,3,1421,6,39698,489,"",5,1,5,2,1997,8,1957,4,2018,34600,0,6,4,49,382,82,131076,7995,307,151864,3594,203,5373048,1289380,71,2,116212,61605,7,41,337,"aaaaaaaa",57,14,119,5,190478,2109220,0,1125954,2339.580078125,66,35.3499984741211,63.25,20,277432,3,1,4,1,2018,"aaaaaa","a",815,"a","aa","a","aaa",100000000,146903,1606.57995605469,609.789978027344,49318,343.130890052356,61
41124,1,36769,2,212,20299,2,9,1,4,2071,4,44585,761,"a",5,1,3,1,1992,2,2012,4,2018,18188,2,2,1,6,242,136,323236,7341,2805,94714,2120,327,6078581,1471002,81,2,475558,16845,4,43,592,"aaaaaaaa",13,36,516,1,68654,6036126,0,131789,372.579986572266,74,43.3499984741211,29.25,21,149758,2,2,4,5,2018,"aaaaaa","a",946,"a","aa","a","aaa",100000000,184537,1261.57995605469,244.789993286133,34977,1335.68595041322,6
57258,1,13513,4,213,47349,1,8,2,1,283,5,24146,316,"",3,1,3,2,1941,7,1994,4,2018,61481,3,5,5,23,34,29,27518,7233,6012,91324,1080,91,7613243,1916030,37,1,436594,28375,4,60,1333,"aaaaaaaa",57,79,800,5,27821,6930596,1,4469324,908.580017089844,74,39.3499984741211,14.25,33,176559,2,3,4,5,2018,"aaaaaa","a",959,"a","aa","a","aaa",100000000,52118,1611.57995605469,893.789978027344,39420,809.352941176471,24
63384,1,44032,5,218,7605,8,9,2,3,375,7,84690,41,"a",1,1,2,1,1944,3,2011,4,2018,93113,0,5,2,54,368,160,207715,60,6668,136535,2084,267,1250435,3278758,50,2,742372,49360,6,42,779,"aaaaaaaa",58,75,939,3,112742,1385821,1,117135,1831.57995605469,44,29.3500003814697,31.25,28,238709,1,2,2,4,2018,"aaaaaa","a",156,"a","aa","a","aaa",100000000,66177,1082.57995605469,427.790008544922,50216,564.442934782609,7
69306,1,10230,2,208,3723,9,1,1,2,4321,6,40224,756,"aaa",4,1,5,1,1995,3,1962,4,2018,74687,8,5,1,46,395,155,42252,2040,6046,41594,385,83,6737613,228825,33,1,146201,1427,5,26,12,"aaaaaaaa",1,48,355,1,96782,2697890,1,943800,1291.57995605469,22,5.34999990463257,22.25,7,105381,2,1,4,1,2018,"aaaaaa","a",592,"a","aa","a","aaa",100000000,136054,2261.580078125,1260.7900390625,39463,106.967088607595,56
800,1,9758,1,288,36110,7,2,1,4,3366,5,5606,603,"",2,1,1,2,1947,4,1979,4,2018,91131,8,3,4,54,284,66,323488,5438,5607,183235,1623,238,5589648,119221,24,2,216576,745,4,54,822,"aaaaaaaa",20,17,65,8,130289,388770,0,2789652,1339.57995605469,34,31.3500003814697,37.25,30,311672,1,3,2,3,2018,"aaaaaa","a",536,"a","aa","a","aaa",100000000,56187,1811.57995605469,245.789993286133,2469,1139.04225352113,39
5049,1,20942,3,184,25390,3,9,1,2,2258,9,22265,80,"",3,1,5,2,1987,1,2014,4,2018,64495,0,4,3,10,215,133,73341,4584,1600,145573,956,245,2182706,3326906,62,1,162956,50036,7,46,1256,"aaaaaaaa",0,66,495,2,5921,479250,1,2796561,2162.580078125,2,13.3500003814697,71.25,4,150260,1,2,1,2,2018,"aaaaaa","a",508,"a","aa","a","aaa",100000000,183826,84.5800018310547,1052.7900390625,38701,341.120930232558,4
64424,1,34099,4,249,5703,6,9,2,3,2561,0,19107,469,"aaa",1,1,4,2,1984,4,2011,4,2018,74355,7,1,4,34,35,98,49773,249,1977,172911,3347,349,1823931,5123733,81,2,748265,28754,5,25,74,"aaaaaaaa",23,24,729,7,189501,1591426,0,4750831,2128.580078125,6,11.3500003814697,83.25,36,88462,2,3,4,1,2018,"aaaaaa","a",290,"a","aa","a","aaa",100000000,138881,1415.57995605469,1345.7900390625,22339,1422.08571428571,7
57921,1,27363,4,493,29760,2,9,1,1,1558,0,56667,642,"",4,1,4,1,2003,11,1968,4,2018,3660,1,6,4,75,229,122,284285,1007,7176,145104,3203,357,7719005,2986094,50,2,744433,13255,4,27,364,"aaaaaaaa",21,62,946,3,127163,7266236,0,2553385,1582.57995605469,17,17.3500003814697,71.25,22,252531,1,1,3,5,2018,"aaaaaa","a",132,"a","aa","a","aaa",100000000,25603,1087.57995605469,587.789978027344,25916,1241.4192139738,50
13425,1,25258,3,154,41409,3,3,1,3,2533,7,21695,546,"aa",4,1,4,1,1955,5,1992,4,2018,28307,3,4,4,28,270,123,31092,1056,2392,126952,529,305,1076035,2369761,4,1,507838,54484,7,44,928,"aaaaaaaa",15,63,426,1,85978,5249633,1,2410365,857.580017089844,43,6.34999990463257,23.25,9,123087,3,1,2,6,2018,"aaaaaa","a",578,"a","aa","a","aaa",100000000,144842,232.580001831055,1283.7900390625,49616,115.155555555556,26
21457,1,25321,5,432,21287,3,2,2,1,2792,7,38573,868,"aa",1,1,5,1,1982,6,1966,4,2018,43166,1,7,3,1,54,79,159450,5680,2361,164602,882,61,7205701,1662281,64,1,608628,9643,7,38,439,"aaaaaaaa",34,78,197,1,14077,1497108,1,1603344,1649.57995605469,60,32.3499984741211,80.25,25,57605,1,3,4,2,2018,"aaaaaa","a",601,"a","aa","a","aaa",100000000,52113,2119.580078125,748.789978027344,4310,2952.77777777778,52
20686,1,42127,1,420,2827,7,9,1,3,2215,7,29127,746,"a",3,1,3,2,1947,4,1961,4,2018,53368,1,4,5,36,378,89,260575,2891,7665,179389,3630,328,5616064,2535988,51,2,736890,18202,4,39,928,"aaaaaaaa",19,64,755,2,91231,7375644,0,1468069,238.580001831055,71,40.3499984741211,56.25,14,82060,1,2,3,6,2018,"aaaaaa","a",371,"a","aa","a","aaa",100000000,167406,1231.57995605469,63.7900009155273,62677,689.351851851852,57
54159,1,24708,1,474,6525,8,4,1,1,3660,2,37785,313,"aaa",1,1,1,2,1998,4,1980,4,2018,29732,2,6,3,20,124,129,317716,2794,2816,125178,2600,342,5985587,2625308,19,2,986557,35280,6,28,176,"aaaaaaaa",23,14,216,1,204547,6646876,0,3437174,1016.58001708984,70,49.3499984741211,72.25,19,98654,3,2,4,1,2018,"aaaaaa","a",89,"a","aa","a","aaa",100000000,66537,150.580001831055,74.7900009155273,5937,2562.22580645161,38
56474,1,32060,1,707,80154,1,9,1,1,2600,5,50292,595,"aa",1,1,4,2,1930,8,1997,4,2018,73914,3,7,2,7,185,10,65270,4202,3576,104124,1717,184,6153327,1555466,47,1,803431,26770,4,48,237,"aaaaaaaa",33,62,722,5,39801,152414,1,4403328,519.580017089844,2,21.3500003814697,83.25,0,258059,2,1,4,5,2018,"aaaaaa","a",189,"a","aa","a","aaa",100000000,96478,1108.57995605469,45.7900009155273,35643,352.810810810811,21
62721,1,15411,4,373,49222,1,2,2,1,249,7,61598,207,"",1,1,2,1,1935,2,1960,4,2018,21976,3,7,1,38,181,9,219579,3567,3837,34562,2383,52,470464,3833967,27,2,825425,58906,4,28,298,"aaaaaaaa",26,44,752,7,31020,1351040,0,5205348,1061.57995605469,41,45.3499984741211,78.25,3,138824,3,3,4,5,2018,"aaaaaa","a",566,"a","aa","a","aaa",100000000,141005,1076.57995605469,384.790008544922,27726,1213.14364640884,58
7409,1,34008,1,125,74186,5,3,2,1,2284,9,9262,107,"",5,1,2,1,1990,10,1972,4,2018,30354,5,1,3,68,53,183,86761,5701,3241,112798,75,170,4679260,2079484,26,2,998374,4792,5,47,646,"aaaaaaaa",52,65,355,1,107698,6325495,1,4232575,2196.580078125,82,38.3499984741211,24.25,18,23713,2,2,2,3,2018,"aaaaaa","a",504,"a","aa","a","aaa",100000000,19847,1758.57995605469,336.790008544922,11946,1637,46
17468,1,31896,4,501,93995,9,2,2,4,2496,1,51163,316,"",4,1,3,1,1977,11,2003,4,2018,15351,3,3,5,34,148,157,146214,4355,3028,165419,2213,307,3532405,2951742,23,2,641506,61021,7,51,1126,"aaaaaaaa",34,81,579,7,33704,1079509,0,3239590,2116.580078125,88,23.3500003814697,43.25,18,24090,2,2,2,4,2018,"aaaaaa","a",322,"a","aa","a","aaa",100000000,80015,123.580001831055,1172.7900390625,59923,987.932432432432,15
41172,1,19445,3,628,30943,5,4,1,1,806,5,93503,108,"a",4,1,4,1,1949,6,1967,4,2018,49402,4,5,2,25,329,157,83430,3220,5127,31504,2628,36,7353472,1692030,15,2,734389,8358,6,36,502,"aaaaaaaa",52,63,468,8,10953,4203594,0,4620163,864.580017089844,82,21.3500003814697,35.25,5,53575,1,2,1,6,2018,"aaaaaa","a",752,"a","aa","a","aaa",100000000,69645,1674.57995605469,1136.7900390625,58649,253.586626139818,51
62508,1,26140,3,299,56124,7,1,1,4,4105,0,72759,666,"aa",4,1,5,2,1974,4,1999,4,2018,11985,1,6,3,47,235,139,278755,7406,2327,49618,3384,182,6319576,3093415,27,2,946717,34412,6,28,151,"aaaaaaaa",22,81,222,8,80757,1122329,1,1449804,2026.57995605469,77,25.3500003814697,24.25,37,301579,1,1,4,2,2018,"aaaaaa","a",317,"a","aa","a","aaa",100000000,28426,1544.57995605469,627.789978027344,21842,1186.1914893617,19
29250,1,4107,2,624,20062,6,7,1,3,2489,9,16922,426,"a",5,1,2,1,1948,8,2018,4,2018,42767,0,4,5,78,216,138,137002,4627,7326,154719,592,290,4908192,2314544,18,1,687931,1401,5,56,534,"aaaaaaaa",41,19,827,6,176648,6083976,1,1086491,1622.57995605469,36,22.3500003814697,14.25,22,164143,3,1,1,3,2018,"aaaaaa","a",486,"a","aa","a","aaa",100000000,41873,213.580001831055,1342.7900390625,20217,634.268518518518,0
30403,1,37399,5,718,2944,8,1,2,2,2263,4,82557,578,"aa",2,1,4,2,1945,9,1979,4,2018,51967,6,3,2,1,360,23,196616,8219,5907,82652,238,232,440614,4532513,3,2,592094,52504,6,60,1210,"aaaaaaaa",52,23,682,2,62616,1936643,0,140939,2293.580078125,13,35.3499984741211,48.25,27,115762,2,3,2,2,2018,"aaaaaa","a",175,"a","aa","a","aaa",100000000,1152,1135.57995605469,531.789978027344,31428,546.155555555556,39
60426,1,13549,3,758,64425,8,5,2,4,1890,6,37779,1,"",4,1,3,2,1952,3,2017,4,2018,11418,6,3,2,71,273,167,125245,2737,2364,78409,1721,239,5638967,1943102,59,2,256404,26949,5,51,391,"aaaaaaaa",55,37,640,7,76931,2437860,1,5149996,1283.57995605469,41,13.3500003814697,12.25,28,264520,3,2,1,3,2018,"aaaaaa","a",31,"a","aa","a","aaa",100000000,29403,109.580001831055,1073.7900390625,18165,458.772893772894,1
